,abdt,tg,inuidur1,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,agelt35,agegt54,durable,nondurable,lusd,husd,muld
11653,10684,3,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11654,10411,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0
11655,10607,6,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11656,10796,5,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
11657,10866,2,27,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
11658,10754,6,20,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
11659,10537,3,19,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0
11660,10684,6,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0
11661,10628,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11662,10656,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
11663,10656,0,22,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
11664,10607,1,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11665,10803,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11666,10796,0,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
11667,10635,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11668,10712,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
11669,10733,2,14,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
11670,10768,3,8,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
11671,10705,3,6,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
11672,10600,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
11673,10551,6,10,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
11674,10754,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
11675,10537,5,21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
11676,10873,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
11677,10775,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0
11678,10782,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
11679,10593,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11680,10691,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11681,10775,5,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11682,10803,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
11683,10782,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
11684,10586,5,28,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11685,10810,2,27,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11686,10796,2,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0
11687,10551,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
11688,10607,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11689,10852,3,24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11690,10551,4,21,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
11691,10544,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
11692,10586,6,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
11693,10607,0,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11694,10810,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11695,10558,5,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11696,10754,6,12,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
11697,10782,5,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11698,10803,3,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11699,10635,1,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11700,10663,2,12,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
11701,10607,6,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11702,10817,2,18,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
11703,10754,6,14,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
11704,10831,3,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11705,10530,3,8,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
11706,10628,5,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
11707,10873,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
11708,10572,5,4,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0
11709,10775,4,10,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0
11710,10635,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
11711,10481,0,7,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0
11712,10530,0,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11713,10845,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
11714,10586,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
11715,10740,3,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11716,10607,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11717,10530,6,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11718,10712,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11719,10817,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
11720,10740,0,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11721,10579,6,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11722,10586,4,27,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11723,10544,3,20,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
11724,10558,2,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11725,10796,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11726,10663,2,27,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
11727,10642,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
11728,10831,2,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
11729,10705,5,4,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
11730,10761,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0
11731,10761,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11732,10810,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11733,10838,3,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11734,10656,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11735,10656,1,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11736,10873,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
11737,10565,3,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11738,10593,0,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11739,10670,4,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11740,10824,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11741,10565,0,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11742,10558,0,15,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
11743,10628,2,27,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11744,10803,3,16,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
11745,10873,5,28,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
11746,10754,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11747,10621,4,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1
11748,10628,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
11749,10565,5,12,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
11750,10712,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
11751,10789,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11752,10768,1,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11753,10628,5,12,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
11754,10726,0,25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11755,10698,0,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
11756,10761,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11757,10488,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11758,10747,2,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
11759,10537,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11760,10537,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11761,10831,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
11762,10600,2,11,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
11763,10565,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11764,10544,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
11765,10747,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11766,10684,3,23,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
11767,10600,6,5,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11768,10537,4,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11769,10663,2,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11770,10817,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
11771,10537,0,21,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
11772,10628,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11773,10726,5,8,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
11774,10838,5,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11775,10614,2,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11776,10607,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11777,10775,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
11778,10803,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11779,10824,3,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11780,10705,0,24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11781,10873,5,27,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11782,10691,2,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11783,10537,4,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11784,10425,5,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
11785,10544,3,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0
11786,10754,2,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11787,10600,2,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11788,10866,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11789,10866,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11790,10551,5,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11791,10572,6,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11792,10579,6,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11793,10600,6,13,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1
11794,10635,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11795,10565,1,27,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11796,10789,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11797,10684,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11798,10691,0,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11799,10740,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
11800,10593,6,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11801,10593,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11802,10495,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11803,10670,3,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11804,10705,5,27,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0
11805,10649,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11806,10866,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11807,10698,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
11808,10558,1,9,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
11809,10530,4,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11810,10649,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11811,10789,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11812,10866,1,16,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
11813,10789,2,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11814,10558,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11815,10649,4,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11816,10418,6,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11817,10698,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11818,10775,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11819,10873,0,27,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1
11820,10761,3,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11821,10726,1,17,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11822,10586,6,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
11823,10705,6,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11824,10775,3,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11825,10600,3,27,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
11826,10565,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11827,10873,2,18,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
11828,10649,0,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11829,10747,4,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11830,10775,2,36,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
11831,10817,0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11832,10425,5,27,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
11833,10530,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11834,10663,2,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11835,10866,3,27,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
11836,10747,5,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
11837,10600,0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11838,10537,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
11839,10705,0,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
11840,10593,3,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11841,10754,0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11842,10607,3,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
11843,10859,1,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11844,10873,1,26,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
11845,10537,3,18,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11846,10775,2,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11847,10607,1,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11848,10684,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11849,10551,5,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11850,10698,3,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
11851,10558,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11852,10516,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11853,10635,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11854,10796,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11855,10551,5,27,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0
11856,10565,1,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11857,10761,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11858,10551,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11859,10705,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
11860,10761,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11861,10579,2,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11862,10649,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11863,10866,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11864,10712,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11865,10768,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11866,10761,4,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11867,10712,5,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11868,10845,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
11869,10824,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11870,10852,2,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
11871,10446,3,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0
11872,10593,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11873,10565,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11874,10551,3,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11875,10831,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
11876,10593,1,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11877,10593,2,6,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
11878,10642,6,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11879,10551,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11880,10740,2,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11881,10852,3,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11882,10684,5,5,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
11883,10873,0,13,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0
11884,10768,0,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
11885,10593,5,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11886,10698,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11887,10537,6,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11888,10600,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11889,10747,6,17,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
11890,10698,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11891,10635,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11892,10859,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11893,10845,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11894,10838,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11895,10831,3,27,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1
11896,10579,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1
11897,10530,6,27,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11898,10642,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11899,10418,1,12,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
11900,10698,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
11901,10719,2,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
11902,10523,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
11903,10635,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11904,10614,2,12,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0
11905,10593,0,30,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0
11906,10544,0,18,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0
11907,10642,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11908,10768,4,16,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
11909,10768,3,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11910,10670,4,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11911,10852,0,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11912,10523,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
11913,10796,5,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11914,10775,5,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11915,10628,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11916,10537,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
11917,10838,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11918,10649,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11919,10775,0,6,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0
11920,10607,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11921,10642,4,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
11922,10551,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
11923,10775,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11924,10845,2,7,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0
11925,10726,6,20,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11926,10551,1,6,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
11927,10523,1,24,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
11928,10768,1,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
11929,10628,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11930,10796,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
11931,10817,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
11932,10726,2,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11933,10691,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
11934,10761,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
11935,10523,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11936,10698,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
11937,10705,3,21,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
11938,10642,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11939,10719,0,27,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11940,10607,3,27,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
11941,10880,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11942,10719,0,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11943,10796,0,28,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11944,10733,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11945,10656,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11946,10649,0,27,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
11947,10838,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11948,10586,0,3,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
11949,10796,0,11,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
11950,10628,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11951,10866,4,27,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11952,10712,3,21,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
11953,10656,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11954,10572,6,18,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1
